ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.8.244,2026-04-02 08:22,56,3,0.044,1303,6,0,1,0.236,Normal,0
192.168.3.217,2026-04-02 08:08,15,8,0.013,440,2,1,1,0.291,Normal,0
192.168.7.49,2026-04-02 08:35,17,9,0.0,770,1,2,1,0.248,Normal,0
192.168.1.226,2026-04-02 08:38,7,2,0.016,828,6,2,1,0.069,Normal,0
192.168.1.95,2026-04-02 08:16,26,12,0.011,1053,10,1,1,0.239,Normal,0
192.168.6.233,2026-04-02 08:31,122,38,0.225,633,10,1,0,0.166,Scanning,1
192.168.8.192,2026-04-02 08:49,18,4,0.032,666,8,1,1,0.1,Normal,0
192.168.8.36,2026-04-02 08:11,35,15,0.028,530,3,0,1,0.182,Normal,0
192.168.7.37,2026-04-02 08:54,189,1,0.536,367,55,109,1,0.621,BruteForce,1
192.168.1.177,2026-04-02 08:47,36,14,0.048,218,7,1,1,0.179,Normal,0
192.168.6.164,2026-04-02 08:28,17,8,0.031,655,6,1,1,0.005,Normal,0
192.168.1.115,2026-04-02 08:22,41,10,0.025,724,3,2,1,0.281,Normal,0
192.168.6.239,2026-04-02 08:21,33,11,0.057,1116,1,1,1,0.284,Normal,0
192.168.10.202,2026-04-02 08:38,128,51,0.324,917,25,2,0,0.131,Scanning,1
192.168.2.230,2026-04-02 08:55,7,11,0.015,1077,9,1,1,0.18,Normal,0
192.168.9.44,2026-04-02 08:49,16,3,0.001,530,2,1,1,0.268,Normal,0
192.168.3.154,2026-04-02 08:46,26,10,0.063,526,10,0,1,0.293,Normal,0
192.168.4.84,2026-04-02 08:05,51,10,0.05,496,5,2,1,0.268,Normal,0
192.168.5.86,2026-04-02 08:05,756,2,0.107,305,142,0,1,0.723,DDoS,1
192.168.7.105,2026-04-02 08:30,59,11,0.092,464,8,1,1,0.154,Normal,0
192.168.6.4,2026-04-02 08:46,91,1,0.442,490,26,81,1,0.826,BruteForce,1
192.168.7.222,2026-04-02 08:52,37,15,0.099,1311,8,1,1,0.016,Normal,0
192.168.3.191,2026-04-02 08:13,55,12,0.094,477,5,0,1,0.099,Normal,0
192.168.4.72,2026-04-02 08:23,40,6,0.022,809,5,2,1,0.062,Normal,0
192.168.1.133,2026-04-02 08:13,37,14,0.015,947,2,0,1,0.009,Normal,0
192.168.9.234,2026-04-02 08:18,44,8,0.016,1331,8,2,1,0.295,Normal,0
192.168.4.155,2026-04-02 08:46,42,12,0.084,225,2,0,1,0.193,Normal,0
192.168.3.174,2026-04-02 08:11,29,14,0.023,1333,2,1,1,0.198,Normal,0
192.168.6.160,2026-04-02 08:56,25,12,0.085,815,9,1,1,0.2,Normal,0
192.168.1.246,2026-04-02 08:49,55,3,0.054,893,2,0,1,0.042,Normal,0
192.168.8.102,2026-04-02 08:35,46,11,0.02,1461,9,0,1,0.073,Normal,0
192.168.5.172,2026-04-02 08:12,60,6,0.019,476,4,1,1,0.289,Normal,0
192.168.2.84,2026-04-02 08:46,54,13,0.041,510,3,2,1,0.09,Normal,0
192.168.7.24,2026-04-02 08:51,36,7,0.015,487,4,2,1,0.181,Normal,0
192.168.9.166,2026-04-02 08:19,319,3,0.081,341,154,0,1,0.959,DDoS,1
192.168.9.65,2026-04-02 08:19,57,7,0.027,1012,2,1,1,0.288,Normal,0
192.168.4.85,2026-04-02 08:50,90,69,0.126,1772,13,4,1,0.074,Scanning,1
192.168.9.55,2026-04-02 08:22,29,14,0.055,720,6,1,1,0.134,Normal,0
192.168.8.143,2026-04-02 08:51,148,55,0.259,1214,27,3,0,0.136,Scanning,1
192.168.7.103,2026-04-02 08:33,24,13,0.048,1107,1,0,1,0.168,Normal,0
192.168.3.62,2026-04-02 08:22,43,10,0.029,353,7,2,1,0.009,Normal,0
192.168.9.245,2026-04-02 08:32,170,3,0.932,289,36,107,1,0.958,BruteForce,1
192.168.8.30,2026-04-02 08:00,126,3,0.601,579,38,144,1,0.63,BruteForce,1
192.168.2.231,2026-04-02 08:46,37,9,0.081,1128,3,2,1,0.125,Normal,0
192.168.10.3,2026-04-02 08:28,52,11,0.002,979,4,1,1,0.114,Normal,0
192.168.6.168,2026-04-02 08:57,28,13,0.096,1382,9,0,1,0.096,Normal,0
192.168.2.10,2026-04-02 08:00,21,7,0.005,920,9,2,1,0.183,Normal,0
192.168.3.47,2026-04-02 08:57,19,12,0.035,526,2,1,1,0.204,Normal,0
192.168.1.36,2026-04-02 08:27,9,3,0.095,1404,1,0,1,0.267,Normal,0
192.168.4.208,2026-04-02 08:09,43,25,0.372,416,11,4,0,0.105,Scanning,1
192.168.9.248,2026-04-02 08:01,405,2,0.221,245,161,0,1,0.897,DDoS,1
192.168.9.79,2026-04-02 08:43,23,12,0.071,1021,7,0,1,0.238,Normal,0
192.168.5.159,2026-04-02 08:16,45,10,0.082,625,1,0,1,0.044,Normal,0
192.168.3.168,2026-04-02 08:51,1189,1,0.271,145,108,0,1,0.734,DDoS,1
192.168.5.108,2026-04-02 08:36,24,9,0.078,939,5,0,1,0.216,Normal,0
192.168.6.218,2026-04-02 08:16,47,10,0.05,257,6,2,1,0.08,Normal,0
192.168.5.92,2026-04-02 08:11,38,3,0.077,201,9,2,1,0.172,Normal,0
192.168.5.31,2026-04-02 08:34,1101,2,0.199,150,98,0,1,0.822,DDoS,1
192.168.6.31,2026-04-02 08:14,57,2,0.547,403,22,88,1,0.811,BruteForce,1
192.168.9.73,2026-04-02 08:51,7,4,0.074,1353,2,1,1,0.027,Normal,0
192.168.3.215,2026-04-02 08:10,58,4,0.032,1381,4,1,1,0.298,Normal,0
192.168.4.108,2026-04-02 08:52,43,6,0.032,943,2,2,1,0.265,Normal,0
192.168.10.96,2026-04-02 08:53,153,58,0.214,1732,14,5,1,0.082,Scanning,1
192.168.3.162,2026-04-02 08:40,1143,4,0.1,319,146,0,1,0.859,DDoS,1
192.168.6.105,2026-04-02 08:23,80,1,0.94,359,55,132,1,0.761,BruteForce,1
192.168.9.63,2026-04-02 08:18,149,2,0.535,192,47,93,1,0.898,BruteForce,1
192.168.2.83,2026-04-02 08:56,1106,4,0.075,144,181,0,1,0.849,DDoS,1
192.168.3.248,2026-04-02 08:48,23,3,0.053,694,9,2,1,0.15,Normal,0
192.168.4.43,2026-04-02 08:18,56,8,0.002,659,3,0,1,0.22,Normal,0
192.168.4.71,2026-04-02 08:52,163,2,0.875,481,22,121,1,0.855,BruteForce,1
192.168.2.13,2026-04-02 08:49,1147,2,0.229,242,98,0,1,0.758,DDoS,1
192.168.9.56,2026-04-02 08:01,12,14,0.003,707,9,1,1,0.02,Normal,0
192.168.10.233,2026-04-02 08:03,43,12,0.082,1404,10,2,1,0.164,Normal,0
192.168.3.212,2026-04-02 08:41,34,12,0.095,1007,8,0,1,0.153,Normal,0
192.168.2.9,2026-04-02 08:47,184,2,0.77,392,32,150,1,0.739,BruteForce,1
192.168.10.239,2026-04-02 08:04,47,3,0.058,969,10,0,1,0.177,Normal,0
192.168.2.247,2026-04-02 08:16,178,25,0.373,1444,11,3,0,0.12,Scanning,1
192.168.7.171,2026-04-02 08:10,191,1,0.608,419,39,135,1,0.687,BruteForce,1
192.168.10.136,2026-04-02 08:54,56,5,0.085,981,6,0,1,0.228,Normal,0
192.168.9.155,2026-04-02 08:02,47,3,0.071,1096,8,0,1,0.292,Normal,0
192.168.3.229,2026-04-02 08:02,7,15,0.033,269,10,2,1,0.219,Normal,0
192.168.9.13,2026-04-02 08:16,80,63,0.373,364,28,1,1,0.097,Scanning,1
192.168.5.66,2026-04-02 08:09,137,65,0.295,511,28,4,0,0.012,Scanning,1
192.168.7.216,2026-04-02 08:03,53,4,0.042,1362,1,1,1,0.206,Normal,0
192.168.8.218,2026-04-02 08:35,153,1,0.6,164,22,42,1,0.63,BruteForce,1
192.168.1.177,2026-04-02 08:05,29,7,0.072,713,1,1,1,0.212,Normal,0
192.168.7.49,2026-04-02 08:22,68,1,0.878,270,49,39,1,0.72,BruteForce,1
192.168.1.125,2026-04-02 08:58,47,7,0.023,1344,5,0,1,0.196,Normal,0
192.168.10.140,2026-04-02 08:56,42,3,0.001,643,10,0,1,0.178,Normal,0
192.168.10.3,2026-04-02 08:55,609,4,0.149,111,175,0,1,0.833,DDoS,1
192.168.3.247,2026-04-02 08:01,31,11,0.062,222,7,1,1,0.119,Normal,0
192.168.3.160,2026-04-02 08:57,18,6,0.069,376,8,0,1,0.052,Normal,0
192.168.1.23,2026-04-02 08:17,9,2,0.018,715,9,0,1,0.172,Normal,0
192.168.1.216,2026-04-02 08:59,15,12,0.067,256,5,0,1,0.255,Normal,0
192.168.8.170,2026-04-02 08:07,39,5,0.024,549,2,0,1,0.13,Normal,0
192.168.5.219,2026-04-02 08:25,35,10,0.049,1407,9,2,1,0.182,Normal,0
192.168.5.73,2026-04-02 08:16,41,12,0.046,781,8,0,1,0.213,Normal,0
192.168.2.104,2026-04-02 08:35,42,5,0.075,462,10,0,1,0.244,Normal,0
192.168.6.237,2026-04-02 08:10,58,6,0.081,1410,4,0,1,0.102,Normal,0
192.168.6.19,2026-04-02 08:56,16,12,0.058,1129,9,2,1,0.222,Normal,1
192.168.7.222,2026-04-02 08:05,44,8,0.025,527,6,2,1,0.216,Normal,0
192.168.10.84,2026-04-02 08:23,45,13,0.039,472,6,0,1,0.191,Normal,0
192.168.9.213,2026-04-02 08:52,727,4,0.281,306,197,0,1,0.863,DDoS,1
192.168.2.89,2026-04-02 08:26,33,12,0.026,1181,4,0,1,0.248,Normal,0
192.168.3.55,2026-04-02 08:26,59,2,0.026,353,3,0,1,0.042,Normal,0
192.168.9.76,2026-04-02 08:34,55,4,0.033,309,5,0,1,0.255,Normal,0
192.168.7.127,2026-04-02 08:03,30,5,0.015,211,2,1,1,0.066,Normal,0
192.168.5.233,2026-04-02 08:12,57,13,0.008,1430,10,2,1,0.114,Normal,0
192.168.6.56,2026-04-02 08:28,11,4,0.07,1420,1,0,1,0.222,Normal,0
192.168.3.189,2026-04-02 08:57,48,2,0.099,508,7,1,1,0.111,Normal,0
192.168.3.2,2026-04-02 08:11,15,5,0.036,283,3,1,1,0.272,Normal,0
192.168.4.114,2026-04-02 08:16,22,8,0.059,703,4,0,1,0.119,Normal,0
192.168.2.221,2026-04-02 08:58,56,9,0.016,770,8,1,1,0.294,Normal,0
192.168.2.210,2026-04-02 08:55,13,6,0.053,584,10,1,1,0.27,Normal,0
192.168.3.145,2026-04-02 08:39,49,11,0.007,739,1,1,1,0.281,Normal,0
192.168.6.70,2026-04-02 08:28,176,3,0.892,501,22,102,1,0.731,BruteForce,1
192.168.3.58,2026-04-02 08:24,51,10,0.087,488,1,0,1,0.071,Normal,0
192.168.3.23,2026-04-02 08:37,40,6,0.085,271,2,0,1,0.152,Normal,0
192.168.5.202,2026-04-02 08:43,55,12,0.059,605,7,0,1,0.163,Normal,0
192.168.5.19,2026-04-02 08:03,9,11,0.077,900,6,1,1,0.081,Normal,0
192.168.3.240,2026-04-02 08:32,7,15,0.04,1214,3,2,1,0.289,Normal,0
192.168.1.26,2026-04-02 08:28,57,4,0.087,795,6,2,1,0.094,Normal,0
192.168.6.14,2026-04-02 08:06,57,8,0.051,575,7,2,1,0.033,Normal,1
192.168.10.72,2026-04-02 08:03,57,1,0.67,261,42,111,1,0.875,BruteForce,1
192.168.1.210,2026-04-02 08:41,55,6,0.031,945,8,1,1,0.102,Normal,0
192.168.7.230,2026-04-02 08:25,16,6,0.096,357,2,0,1,0.083,Normal,0
192.168.7.109,2026-04-02 08:16,103,33,0.355,1363,14,1,0,0.171,Scanning,1
192.168.9.2,2026-04-02 08:08,51,3,0.092,1232,8,1,1,0.209,Normal,0
192.168.8.143,2026-04-02 08:14,54,9,0.039,955,4,0,1,0.011,Normal,0
192.168.7.31,2026-04-02 08:46,1062,4,0.084,138,165,0,1,0.901,DDoS,1
192.168.10.83,2026-04-02 08:07,28,11,0.038,1405,1,1,1,0.21,Normal,0
192.168.5.220,2026-04-02 08:53,55,4,0.018,495,2,2,1,0.119,Normal,0
192.168.6.139,2026-04-02 08:22,50,2,0.06,916,2,0,1,0.152,Normal,0
192.168.5.107,2026-04-02 08:55,49,14,0.079,1174,3,0,1,0.043,Normal,0
192.168.7.157,2026-04-02 08:58,30,11,0.011,920,8,2,1,0.052,Normal,0
192.168.5.174,2026-04-02 08:18,53,13,0.077,480,2,2,1,0.194,Normal,0
192.168.10.226,2026-04-02 08:59,52,4,0.063,1074,9,1,1,0.014,Normal,0
192.168.4.173,2026-04-02 08:56,17,6,0.047,1192,3,2,1,0.149,Normal,0
192.168.5.224,2026-04-02 08:43,48,3,0.043,236,1,1,1,0.035,Normal,0
192.168.4.110,2026-04-02 08:22,46,3,0.07,202,4,1,1,0.023,Normal,0
192.168.10.219,2026-04-02 08:41,54,8,0.093,1483,1,2,1,0.06,Normal,0
192.168.2.9,2026-04-02 08:56,677,3,0.248,382,105,0,1,0.879,DDoS,1
192.168.10.141,2026-04-02 08:44,602,2,0.143,336,159,0,1,0.819,DDoS,1
192.168.5.6,2026-04-02 08:41,41,14,0.031,629,6,0,1,0.058,Normal,0
192.168.4.59,2026-04-02 08:25,20,11,0.076,1177,8,0,1,0.161,Normal,0
192.168.4.223,2026-04-02 08:13,52,4,0.076,1196,6,2,1,0.28,Normal,0
192.168.3.86,2026-04-02 08:30,25,2,0.022,1496,6,0,1,0.022,Normal,0
192.168.5.198,2026-04-02 08:46,26,13,0.032,689,8,1,1,0.123,Normal,0
192.168.3.134,2026-04-02 08:37,41,12,0.067,829,7,1,1,0.048,Normal,0
